"source_path","dataset","vehicle_count","seed","controller","simulation_step","simulation_time_seconds","vehicle_id","route_id","final_decision"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","31","31","formal_low_v8_seed3_3_3","E_W","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","32","32","formal_low_v8_seed3_3_0","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","32","32","formal_low_v8_seed3_3_2","S_N","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","32","32","formal_low_v8_seed3_3_3","E_W","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","33","33","formal_low_v8_seed3_3_0","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","33","33","formal_low_v8_seed3_3_2","S_N","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","33","33","formal_low_v8_seed3_3_3","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","34","34","formal_low_v8_seed3_3_0","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","34","34","formal_low_v8_seed3_3_2","S_N","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","34","34","formal_low_v8_seed3_3_3","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","34","34","formal_low_v8_seed3_3_4","E_W","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","35","35","formal_low_v8_seed3_3_0","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","35","35","formal_low_v8_seed3_3_2","S_N","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","35","35","formal_low_v8_seed3_3_3","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","35","35","formal_low_v8_seed3_3_4","E_W","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","36","36","formal_low_v8_seed3_3_0","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","36","36","formal_low_v8_seed3_3_2","S_N","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","36","36","formal_low_v8_seed3_3_3","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","36","36","formal_low_v8_seed3_3_4","E_W","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","37","37","formal_low_v8_seed3_3_0","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","37","37","formal_low_v8_seed3_3_2","S_N","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","37","37","formal_low_v8_seed3_3_3","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","37","37","formal_low_v8_seed3_3_4","E_W","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","38","38","formal_low_v8_seed3_3_0","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","38","38","formal_low_v8_seed3_3_2","S_N","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","38","38","formal_low_v8_seed3_3_3","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","38","38","formal_low_v8_seed3_3_4","E_W","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","39","39","formal_low_v8_seed3_3_0","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","39","39","formal_low_v8_seed3_3_2","S_N","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","39","39","formal_low_v8_seed3_3_3","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","39","39","formal_low_v8_seed3_3_4","E_W","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","40","40","formal_low_v8_seed3_3_0","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","40","40","formal_low_v8_seed3_3_2","S_N","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","40","40","formal_low_v8_seed3_3_3","E_W","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","40","40","formal_low_v8_seed3_3_4","E_W","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","41","41","formal_low_v8_seed3_3_0","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","41","41","formal_low_v8_seed3_3_2","S_N","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","41","41","formal_low_v8_seed3_3_3","E_W","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","41","41","formal_low_v8_seed3_3_4","E_W","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","42","42","formal_low_v8_seed3_3_0","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","42","42","formal_low_v8_seed3_3_2","S_N","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","42","42","formal_low_v8_seed3_3_3","E_W","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","42","42","formal_low_v8_seed3_3_4","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","43","43","formal_low_v8_seed3_3_0","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","43","43","formal_low_v8_seed3_3_2","S_N","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","43","43","formal_low_v8_seed3_3_3","E_W","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","43","43","formal_low_v8_seed3_3_4","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","44","44","formal_low_v8_seed3_3_0","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","44","44","formal_low_v8_seed3_3_2","S_N","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","44","44","formal_low_v8_seed3_3_3","E_W","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","44","44","formal_low_v8_seed3_3_4","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","45","45","formal_low_v8_seed3_3_0","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","45","45","formal_low_v8_seed3_3_2","S_N","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","45","45","formal_low_v8_seed3_3_3","E_W","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","45","45","formal_low_v8_seed3_3_4","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","45","45","formal_low_v8_seed3_3_5","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","46","46","formal_low_v8_seed3_3_0","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","46","46","formal_low_v8_seed3_3_2","S_N","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","46","46","formal_low_v8_seed3_3_3","E_W","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","46","46","formal_low_v8_seed3_3_4","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","46","46","formal_low_v8_seed3_3_5","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","47","47","formal_low_v8_seed3_3_0","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","47","47","formal_low_v8_seed3_3_2","S_N","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","47","47","formal_low_v8_seed3_3_4","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","47","47","formal_low_v8_seed3_3_5","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","48","48","formal_low_v8_seed3_3_0","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","48","48","formal_low_v8_seed3_3_2","S_N","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","48","48","formal_low_v8_seed3_3_4","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","48","48","formal_low_v8_seed3_3_5","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","49","49","formal_low_v8_seed3_3_0","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","49","49","formal_low_v8_seed3_3_2","S_N","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","49","49","formal_low_v8_seed3_3_4","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","49","49","formal_low_v8_seed3_3_5","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","50","50","formal_low_v8_seed3_3_0","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","50","50","formal_low_v8_seed3_3_2","S_N","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","50","50","formal_low_v8_seed3_3_4","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","50","50","formal_low_v8_seed3_3_5","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","50","50","formal_low_v8_seed3_3_6","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","51","51","formal_low_v8_seed3_3_0","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","51","51","formal_low_v8_seed3_3_2","S_N","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","51","51","formal_low_v8_seed3_3_4","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","51","51","formal_low_v8_seed3_3_5","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","51","51","formal_low_v8_seed3_3_6","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","52","52","formal_low_v8_seed3_3_0","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","52","52","formal_low_v8_seed3_3_2","S_N","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","52","52","formal_low_v8_seed3_3_4","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","52","52","formal_low_v8_seed3_3_5","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","52","52","formal_low_v8_seed3_3_6","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","53","53","formal_low_v8_seed3_3_0","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","53","53","formal_low_v8_seed3_3_2","S_N","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","53","53","formal_low_v8_seed3_3_4","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","53","53","formal_low_v8_seed3_3_5","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","53","53","formal_low_v8_seed3_3_6","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","54","54","formal_low_v8_seed3_3_0","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","54","54","formal_low_v8_seed3_3_2","S_N","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","54","54","formal_low_v8_seed3_3_4","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","54","54","formal_low_v8_seed3_3_5","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","54","54","formal_low_v8_seed3_3_6","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","54","54","formal_low_v8_seed3_3_7","W_E","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","55","55","formal_low_v8_seed3_3_0","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","55","55","formal_low_v8_seed3_3_2","S_N","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","55","55","formal_low_v8_seed3_3_4","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","55","55","formal_low_v8_seed3_3_5","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","55","55","formal_low_v8_seed3_3_6","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","55","55","formal_low_v8_seed3_3_7","W_E","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","56","56","formal_low_v8_seed3_3_0","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","56","56","formal_low_v8_seed3_3_2","S_N","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","56","56","formal_low_v8_seed3_3_4","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","56","56","formal_low_v8_seed3_3_5","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","56","56","formal_low_v8_seed3_3_6","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","56","56","formal_low_v8_seed3_3_7","W_E","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","57","57","formal_low_v8_seed3_3_0","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","57","57","formal_low_v8_seed3_3_2","S_N","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","57","57","formal_low_v8_seed3_3_4","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","57","57","formal_low_v8_seed3_3_5","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","57","57","formal_low_v8_seed3_3_6","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","57","57","formal_low_v8_seed3_3_7","W_E","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","58","58","formal_low_v8_seed3_3_0","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","58","58","formal_low_v8_seed3_3_2","S_N","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","58","58","formal_low_v8_seed3_3_4","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","58","58","formal_low_v8_seed3_3_5","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","58","58","formal_low_v8_seed3_3_6","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","58","58","formal_low_v8_seed3_3_7","W_E","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed3_v8/FE05_HYBRID_v8_seed3_v4_real/step_records.csv","dissertation_formal_v4","8","3","HybridLLM","59","59","formal_low_v8_seed3_3_0","N_S","FREE"
